game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_fg_pct,away_fg_pct,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_pts_l10,home_opp_pts_l10,home_fg_pct_l10,home_reb_l10,home_ast_l10,home_win_l10,away_pts_l10,away_opp_pts_l10,away_fg_pct_l10,away_reb_l10,away_ast_l10,away_win_l10
0022400384,2024-12-21,2024-25,NOP,NYK,93,104,0,0.41,0.437,45,42,23,24,19,16,107.6,120.8,0.4335,42.7,22.0,0.1,113.4,105.3,0.48649999999999993,44.1,27.4,0.7
0022400376,2024-12-21,2024-25,SAC,LAL,99,103,0,0.433,0.482,46,48,25,23,13,13,119.7,113.4,0.4787,44.1,29.2,0.5,104.5,108.8,0.449,44.0,24.7,0.5
0022400388,2024-12-22,2024-25,TOR,HOU,110,114,0,0.457,0.449,42,53,33,18,21,21,110.8,114.5,0.47059999999999996,44.8,29.7,0.3,111.7,106.2,0.4469,46.6,23.2,0.7
0022400389,2024-12-22,2024-25,SAC,IND,95,122,0,0.365,0.581,47,50,21,36,10,10,118.1,113.3,0.47309999999999997,44.0,28.9,0.4,115.0,115.9,0.48649999999999993,39.9,27.3,0.5
0022400390,2024-12-22,2024-25,NOP,DEN,129,132,0,0.463,0.505,43,54,37,34,13,22,107.6,119.3,0.4358000000000001,42.5,21.9,0.1,122.3,120.1,0.5257000000000001,43.0,32.0,0.5
0022400403,2024-12-23,2024-25,GSW,IND,105,111,0,0.433,0.489,44,43,29,26,11,11,105.3,112.4,0.4241,44.5,26.8,0.3,115.1,114.0,0.4957000000000001,40.2,28.2,0.5
0022400394,2024-12-23,2024-25,PHI,SAS,111,106,1,0.419,0.457,47,42,22,24,9,18,108.3,107.5,0.4683,42.0,21.7,0.6,113.6,118.5,0.4513,44.9,29.6,0.5
0022400402,2024-12-23,2024-25,DEN,PHX,117,90,1,0.511,0.398,46,39,35,23,12,13,123.7,118.5,0.5316,45.1,33.1,0.6,116.5,117.5,0.4991,41.4,28.4,0.4
0022400398,2024-12-23,2024-25,CHI,MIL,91,112,0,0.4,0.46,46,49,27,24,15,13,118.4,118.4,0.4711,44.9,30.0,0.5,113.7,112.0,0.49139999999999995,41.4,25.0,0.7
0022400393,2024-12-23,2024-25,ORL,BOS,108,104,1,0.446,0.44,42,41,26,13,20,18,106.4,106.0,0.4617,42.0,22.3,0.5,118.5,109.7,0.449,49.7,25.7,0.7
0022400395,2024-12-23,2024-25,ATL,MIN,117,104,1,0.534,0.429,38,43,27,31,21,21,119.3,117.9,0.4711,50.3,31.2,0.7,104.0,99.6,0.44399999999999995,44.3,26.6,0.6
0022400401,2024-12-23,2024-25,DAL,POR,132,108,1,0.533,0.462,41,48,27,23,10,18,121.0,114.0,0.49849999999999994,45.7,26.9,0.8,110.7,121.1,0.47380000000000005,40.2,25.7,0.2
0022400399,2024-12-23,2024-25,MEM,LAC,110,114,0,0.384,0.438,56,53,26,22,20,17,127.1,113.4,0.495,47.6,31.6,0.8,110.9,107.6,0.47430000000000005,40.1,23.8,0.5
0022400391,2024-12-23,2024-25,CHA,HOU,101,114,0,0.416,0.434,44,60,25,23,11,11,103.7,112.7,0.43410000000000004,44.1,24.6,0.1,111.5,108.4,0.44659999999999994,46.8,22.3,0.7
0022400404,2024-12-23,2024-25,LAL,DET,114,117,0,0.541,0.511,38,37,28,24,18,12,102.9,108.6,0.4439,44.2,23.9,0.5,116.0,121.5,0.4831,41.5,27.4,0.4
0022400396,2024-12-23,2024-25,MIA,BKN,110,95,1,0.493,0.393,44,42,27,23,15,14,115.2,110.9,0.4685,43.7,26.7,0.5,104.8,114.0,0.4401,39.7,24.2,0.3
0022400392,2024-12-23,2024-25,CLE,UTA,124,113,1,0.473,0.413,40,51,33,27,9,16,118.4,105.9,0.4822,44.8,28.0,0.8,110.9,119.7,0.47240000000000004,45.5,24.8,0.3
0022400397,2024-12-23,2024-25,NYK,TOR,139,125,1,0.593,0.545,35,30,34,28,14,15,112.4,101.7,0.48369999999999996,45.0,27.8,0.8,109.9,116.6,0.4668,43.8,29.2,0.2
0022400400,2024-12-23,2024-25,OKC,WAS,123,105,1,0.443,0.396,59,51,25,25,12,19,116.0,102.9,0.47920000000000007,45.1,26.7,0.9,105.9,120.6,0.4396,46.4,23.8,0.2
0022400405,2024-12-25,2024-25,NYK,SAS,117,114,1,0.45,0.506,47,45,26,33,5,15,116.4,104.4,0.49860000000000004,44.1,29.2,0.8,114.1,117.7,0.45459999999999995,45.3,29.4,0.5
0022400408,2024-12-25,2024-25,GSW,LAL,113,115,0,0.461,0.451,44,41,26,30,12,9,105.7,113.0,0.43170000000000003,43.2,27.2,0.3,105.0,110.2,0.45280000000000004,43.3,24.2,0.5
0022400407,2024-12-25,2024-25,BOS,PHI,114,118,0,0.453,0.466,51,39,24,28,13,6,115.1,107.6,0.44300000000000006,48.7,24.6,0.6,107.9,105.9,0.4654,42.5,22.0,0.7
0022400406,2024-12-25,2024-25,DAL,MIN,99,105,0,0.414,0.465,43,46,15,23,12,10,121.3,113.4,0.4953,45.5,26.9,0.8,104.0,99.8,0.4423,45.3,27.2,0.6
0022400409,2024-12-25,2024-25,PHX,DEN,110,100,1,0.466,0.462,42,46,31,20,7,16,113.8,116.5,0.4856999999999999,41.6,28.2,0.4,123.2,117.2,0.5279,45.8,33.6,0.6
0022400418,2024-12-26,2024-25,SAC,DET,113,114,0,0.476,0.418,44,44,20,25,14,10,117.0,114.0,0.4647,44.6,28.1,0.4,116.6,119.8,0.48710000000000003,41.0,27.4,0.5
0022400415,2024-12-26,2024-25,MIL,BKN,105,111,0,0.494,0.476,39,38,23,25,22,21,112.4,109.2,0.4891,41.2,25.4,0.7,101.6,113.3,0.4288,40.3,23.3,0.2
0022400414,2024-12-26,2024-25,MEM,TOR,155,126,1,0.532,0.454,63,40,36,39,17,15,126.1,113.9,0.48440000000000005,48.1,30.6,0.7,111.3,118.4,0.46749999999999997,42.2,28.6,0.2
0022400417,2024-12-26,2024-25,POR,UTA,122,120,1,0.506,0.477,43,46,26,26,11,13,110.1,122.2,0.4694,41.2,24.9,0.2,111.9,119.9,0.4715000000000001,45.9,25.0,0.3
0022400416,2024-12-26,2024-25,NOP,HOU,111,128,0,0.434,0.474,44,54,29,19,13,15,109.6,120.5,0.4403,42.2,24.0,0.1,113.1,108.1,0.45439999999999997,48.5,22.9,0.8
0022400411,2024-12-26,2024-25,ORL,MIA,88,89,0,0.442,0.408,42,35,14,21,21,20,104.9,106.4,0.4532999999999999,42.2,22.0,0.5,114.1,109.3,0.4721,44.8,26.2,0.5
0022400413,2024-12-26,2024-25,ATL,CHI,141,133,1,0.517,0.541,44,36,32,36,12,14,117.5,115.9,0.47709999999999997,49.0,30.0,0.7,115.6,116.3,0.4582,45.8,29.7,0.5
0022400412,2024-12-26,2024-25,WAS,CHA,113,110,1,0.429,0.436,43,50,25,31,11,18,106.8,120.8,0.438,47.5,24.2,0.2,104.0,114.2,0.4353000000000001,44.6,24.6,0.1
0022400410,2024-12-26,2024-25,IND,OKC,114,120,0,0.472,0.463,51,45,28,20,11,3,115.6,111.5,0.49639999999999995,41.3,28.5,0.6,115.3,102.5,0.46769999999999995,46.6,26.4,0.9
0022400421,2024-12-27,2024-25,BKN,SAS,87,96,0,0.389,0.41,45,43,22,26,16,13,102.7,111.5,0.42699999999999994,40.6,23.6,0.3,112.8,116.9,0.454,46.0,29.5,0.4
0022400423,2024-12-27,2024-25,NOP,MEM,124,132,0,0.448,0.472,45,42,30,30,17,16,112.2,121.5,0.4465,42.4,24.9,0.1,128.0,114.4,0.4849,50.4,30.6,0.7
0022400425,2024-12-27,2024-25,PHX,DAL,89,98,0,0.386,0.438,42,41,23,24,13,15,113.5,116.0,0.4842000000000001,41.3,28.2,0.4,120.6,114.5,0.4911,45.0,25.4,0.7
0022400424,2024-12-27,2024-25,DEN,CLE,135,149,0,0.564,0.563,38,38,39,40,13,10,121.0,115.6,0.5161,46.5,31.9,0.6,120.7,105.5,0.48860000000000003,44.8,29.2,0.9
0022400422,2024-12-27,2024-25,HOU,MIN,112,113,0,0.489,0.506,47,40,19,25,13,14,114.2,108.1,0.45630000000000004,49.5,21.7,0.8,105.2,100.5,0.44749999999999995,45.0,27.0,0.6
0022400420,2024-12-27,2024-25,BOS,IND,142,105,1,0.511,0.418,52,39,31,27,10,12,115.4,107.9,0.44830000000000003,49.2,25.3,0.6,114.9,109.9,0.4958,42.3,28.5,0.6
0022400426,2024-12-27,2024-25,LAC,GSW,102,92,1,0.533,0.368,39,47,19,24,21,14,110.2,109.0,0.46749999999999997,40.7,23.3,0.5,106.5,113.2,0.4365,43.3,27.0,0.3
0022400419,2024-12-27,2024-25,ORL,NYK,85,108,0,0.368,0.533,33,44,20,18,17,18,103.7,106.1,0.4516,41.2,21.1,0.4,116.3,107.3,0.4979,42.8,28.8,0.8
0022400432,2024-12-28,2024-25,DEN,DET,134,121,1,0.561,0.484,40,41,29,29,13,12,122.6,119.0,0.5218999999999999,46.5,32.6,0.5,115.0,120.5,0.4711,41.0,26.4,0.5
0022400430,2024-12-28,2024-25,CHI,MIL,116,111,1,0.474,0.402,52,43,33,27,11,7,116.0,116.6,0.4607000000000001,45.1,30.5,0.5,112.3,110.0,0.49169999999999997,41.0,25.4,0.6
0022400434,2024-12-28,2024-25,POR,DAL,126,122,1,0.5,0.483,50,40,27,20,14,13,110.8,123.6,0.4689,41.5,24.8,0.2,116.7,110.3,0.47969999999999996,45.8,24.5,0.7
0022400427,2024-12-28,2024-25,ATL,MIA,120,110,1,0.512,0.444,47,42,34,23,11,8,119.9,119.1,0.47700000000000004,48.1,29.9,0.7,111.4,106.2,0.46860000000000007,43.8,25.8,0.6
0022400435,2024-12-28,2024-25,LAL,SAC,132,122,1,0.597,0.51,33,39,33,38,11,9,106.0,111.1,0.45359999999999995,43.2,24.9,0.5,115.8,112.7,0.46580000000000005,43.9,26.9,0.4
0022400429,2024-12-28,2024-25,WAS,NYK,132,136,0,0.515,0.526,44,43,32,26,15,15,106.7,119.4,0.4338,47.7,24.3,0.3,115.0,105.2,0.5006,43.3,27.6,0.8
0022400431,2024-12-28,2024-25,GSW,PHX,109,105,1,0.418,0.424,49,46,26,21,11,13,104.2,111.5,0.42699999999999994,43.2,25.8,0.3,112.0,116.5,0.4741000000000001,41.1,27.9,0.3
0022400428,2024-12-28,2024-25,CHA,OKC,94,106,0,0.363,0.477,44,49,17,29,18,15,104.6,114.8,0.4417000000000001,45.1,25.4,0.1,116.8,103.8,0.4681,46.3,25.8,0.9
0022400433,2024-12-28,2024-25,UTA,PHI,111,114,0,0.483,0.434,48,32,27,22,21,8,114.5,121.5,0.48340000000000005,45.2,25.6,0.3,108.6,107.7,0.4626,41.4,22.9,0.7
0022400441,2024-12-29,2024-25,MIN,SAS,112,110,1,0.43,0.437,56,41,23,25,10,9,105.6,103.7,0.44750000000000006,44.7,26.4,0.6,113.1,115.2,0.4600000000000001,45.0,29.5,0.5
0022400440,2024-12-29,2024-25,OKC,MEM,130,106,1,0.505,0.381,45,51,35,30,10,21,117.3,103.9,0.47490000000000004,46.5,26.7,0.9,129.6,114.7,0.4856999999999999,50.7,30.9,0.8
0022400436,2024-12-29,2024-25,ORL,BKN,102,101,1,0.446,0.438,42,38,30,22,13,14,101.6,104.8,0.4447,40.7,21.1,0.4,102.2,111.1,0.42790000000000006,41.8,23.9,0.3
0022400437,2024-12-29,2024-25,BOS,IND,114,123,0,0.462,0.529,41,50,26,27,8,9,118.8,109.5,0.4556,49.0,25.9,0.6,114.3,111.9,0.49240000000000006,42.8,29.1,0.6
0022400439,2024-12-29,2024-25,HOU,MIA,100,104,0,0.392,0.44,52,52,24,21,12,14,113.2,107.9,0.45969999999999994,49.1,21.3,0.7,113.5,107.4,0.4774,43.6,25.7,0.6
0022400438,2024-12-29,2024-25,TOR,ATL,107,136,0,0.447,0.484,52,40,26,30,31,14,112.0,122.3,0.45949999999999996,41.5,29.5,0.1,121.2,119.7,0.4795,47.9,30.6,0.7
0022400446,2024-12-30,2024-25,GSW,CLE,95,113,0,0.333,0.458,55,54,20,25,14,16,105.2,112.7,0.42689999999999995,42.7,26.5,0.3,124.1,107.9,0.49609999999999993,44.2,31.0,0.9
0022400443,2024-12-30,2024-25,WAS,NYK,106,126,0,0.424,0.459,46,54,25,34,13,7,111.2,121.2,0.4467,46.9,25.7,0.3,116.1,108.3,0.4993,43.3,27.3,0.8
0022400445,2024-12-30,2024-25,UTA,DEN,121,132,0,0.512,0.505,37,51,28,38,16,7,115.2,122.4,0.48109999999999997,45.6,25.6,0.3,124.6,118.5,0.5301,45.6,33.0,0.6
0022400447,2024-12-30,2024-25,POR,PHI,103,125,0,0.481,0.573,33,32,23,20,24,19,110.3,122.1,0.4606,42.6,24.6,0.3,109.0,108.4,0.45970000000000005,41.5,22.5,0.7
0022400442,2024-12-30,2024-25,CHA,CHI,108,115,0,0.416,0.375,56,63,23,31,14,13,103.6,114.4,0.4338,44.8,24.9,0.1,114.8,117.5,0.4559,44.9,30.5,0.5
0022400444,2024-12-30,2024-25,NOP,LAC,113,116,0,0.512,0.477,35,40,30,24,16,16,113.4,122.3,0.4473000000000001,42.8,25.8,0.1,111.2,108.9,0.4779,40.7,23.2,0.6
0022400448,2024-12-30,2024-25,SAC,DAL,110,100,1,0.42,0.421,58,36,25,17,15,17,116.0,114.8,0.46519999999999995,44.4,27.4,0.3,116.8,111.3,0.47989999999999994,44.9,24.1,0.6
0022400449,2024-12-31,2024-25,BOS,TOR,125,71,1,0.54,0.314,49,44,29,18,13,21,117.2,109.8,0.45389999999999997,48.8,25.5,0.5,110.5,124.8,0.4499000000000001,42.5,29.3,0.0
0022400454,2024-12-31,2024-25,LAL,CLE,110,122,0,0.442,0.484,43,48,26,32,8,11,111.2,112.4,0.4728,42.6,26.3,0.6,123.6,108.7,0.4936,45.1,30.4,0.9
0022400452,2024-12-31,2024-25,OKC,MIN,113,105,1,0.472,0.494,37,43,25,21,9,23,118.7,102.6,0.4807,46.4,27.2,1.0,106.0,106.7,0.4423,45.3,25.6,0.6
0022400453,2024-12-31,2024-25,PHX,MEM,112,117,0,0.457,0.426,43,51,28,27,17,17,110.1,114.8,0.4659000000000001,41.1,26.8,0.3,128.7,116.7,0.4763,50.9,31.2,0.7
0022400450,2024-12-31,2024-25,IND,MIL,112,120,0,0.444,0.464,50,51,26,27,16,12,117.6,113.4,0.5026,43.9,29.8,0.7,111.0,110.2,0.4807,41.5,25.0,0.5
0022400451,2024-12-31,2024-25,SAS,LAC,122,86,1,0.49,0.345,58,41,37,17,9,13,111.7,112.5,0.4574000000000001,45.0,29.4,0.5,110.2,108.0,0.47780000000000006,40.5,22.8,0.6
0022400461,2025-01-01,2024-25,DEN,ATL,139,120,1,0.564,0.45,43,44,44,34,12,13,126.5,118.4,0.5322,45.9,33.4,0.7,122.4,119.2,0.4769,46.8,30.6,0.7
0022400460,2025-01-01,2024-25,HOU,DAL,110,99,1,0.472,0.533,35,38,16,19,12,20,111.3,106.7,0.45760000000000006,49.2,21.7,0.6,113.1,112.2,0.4681,42.7,23.1,0.5
0022400459,2025-01-01,2024-25,TOR,BKN,130,113,1,0.591,0.483,39,32,36,28,10,11,108.4,124.4,0.4457000000000001,41.8,28.7,0.0,102.1,108.5,0.43170000000000003,41.5,23.7,0.3
0022400462,2025-01-01,2024-25,SAC,PHI,113,107,1,0.488,0.476,45,34,24,24,17,18,116.0,113.3,0.46740000000000004,45.6,28.0,0.4,111.3,108.1,0.46820000000000006,41.2,22.2,0.8
0022400455,2025-01-01,2024-25,DET,ORL,105,96,1,0.519,0.407,49,33,25,18,23,12,117.5,122.8,0.48100000000000004,40.9,27.1,0.5,101.2,104.7,0.44049999999999995,40.7,22.0,0.4
0022400457,2025-01-01,2024-25,MIA,NOP,119,108,1,0.53,0.5,38,31,34,25,10,10,110.5,108.1,0.4636,43.6,23.6,0.6,112.1,121.5,0.449,41.9,26.5,0.0
0022400456,2025-01-01,2024-25,WAS,CHI,125,107,1,0.495,0.446,42,44,36,28,15,20,111.7,120.1,0.4497,47.6,25.7,0.3,112.4,115.9,0.4356,46.2,30.0,0.5
0022400458,2025-01-01,2024-25,NYK,UTA,119,103,1,0.553,0.406,47,45,31,23,13,16,117.6,106.9,0.4919999999999999,45.6,28.0,0.9,116.7,122.3,0.4779999999999999,45.7,26.3,0.3
0022400467,2025-01-02,2024-25,GSW,PHI,139,105,1,0.609,0.42,43,33,41,17,11,11,105.7,113.3,0.42119999999999996,44.1,26.4,0.3,111.8,110.0,0.46770000000000006,40.9,22.3,0.7
0022400468,2025-01-02,2024-25,LAL,POR,114,106,1,0.457,0.5,43,42,30,24,12,18,112.9,111.2,0.475,43.3,26.0,0.6,110.1,121.9,0.4574,43.0,24.4,0.3
0022400465,2025-01-02,2024-25,MIL,BKN,110,113,0,0.444,0.432,46,51,21,26,14,14,110.2,110.7,0.4708,43.0,25.1,0.5,103.5,112.5,0.4368,40.4,24.1,0.2
0022400463,2025-01-02,2024-25,MIA,IND,115,128,0,0.573,0.531,39,39,34,35,14,6,110.3,107.8,0.46430000000000005,43.3,24.0,0.6,115.6,113.1,0.49049999999999994,44.3,29.1,0.6
0022400464,2025-01-02,2024-25,MIN,BOS,115,118,0,0.5,0.5,41,31,24,30,15,3,105.8,109.0,0.44620000000000004,44.8,24.5,0.5,118.6,106.4,0.4619,49.6,25.7,0.5
0022400466,2025-01-02,2024-25,OKC,LAC,116,98,1,0.5,0.469,35,45,29,25,9,19,116.7,102.5,0.47590000000000005,46.7,26.5,1.0,106.1,109.7,0.457,41.1,21.6,0.5
0022400473,2025-01-03,2024-25,OKC,NYK,117,107,1,0.512,0.478,41,42,27,22,13,12,115.4,103.1,0.4779,44.7,26.6,1.0,118.2,106.4,0.49610000000000004,46.3,27.9,0.9
0022400472,2025-01-03,2024-25,NOP,WAS,132,120,1,0.5,0.536,37,48,36,28,7,21,112.0,121.5,0.4509,41.5,26.5,0.0,112.0,119.5,0.4508000000000001,47.2,26.2,0.3
0022400475,2025-01-03,2024-25,DEN,SAS,110,113,0,0.433,0.465,46,56,33,31,8,13,126.3,119.3,0.5257,45.9,33.5,0.7,112.6,107.1,0.46349999999999997,46.6,30.3,0.6
0022400476,2025-01-03,2024-25,SAC,MEM,138,133,1,0.495,0.483,37,51,32,31,9,17,113.3,112.7,0.4595000000000001,45.7,27.1,0.4,127.7,115.8,0.4689,50.8,31.4,0.7
0022400477,2025-01-03,2024-25,LAL,ATL,119,102,1,0.489,0.41,56,39,28,22,18,8,111.1,108.4,0.4692,43.6,25.7,0.7,122.5,122.7,0.47780000000000006,45.8,31.1,0.6
0022400470,2025-01-03,2024-25,TOR,ORL,97,106,0,0.475,0.468,37,42,28,32,11,11,109.6,123.2,0.4586,41.8,28.6,0.1,101.4,105.0,0.4389,40.2,21.7,0.4
0022400469,2025-01-03,2024-25,DET,CHA,98,94,1,0.419,0.413,51,45,21,25,13,17,117.3,119.6,0.4869,41.7,27.4,0.6,104.3,113.4,0.43050000000000005,46.4,24.5,0.1
0022400474,2025-01-03,2024-25,DAL,CLE,122,134,0,0.43,0.531,53,46,29,38,12,7,110.5,111.4,0.4745000000000001,41.3,22.9,0.4,123.2,108.3,0.492,45.2,30.4,0.9
0022400471,2025-01-03,2024-25,HOU,BOS,86,109,0,0.364,0.506,37,41,9,20,11,14,111.2,104.6,0.46069999999999994,47.4,21.9,0.7,118.3,105.2,0.47190000000000004,47.6,26.1,0.6
0022400486,2025-01-04,2024-25,LAC,ATL,131,105,1,0.552,0.432,48,43,36,30,17,22,107.9,110.5,0.46900000000000003,41.0,22.8,0.5,119.3,121.4,0.46880000000000005,44.9,29.3,0.5
0022400480,2025-01-04,2024-25,IND,PHX,126,108,1,0.479,0.487,47,36,35,30,6,11,117.5,113.3,0.49239999999999995,45.3,30.3,0.7,110.2,114.4,0.46769999999999995,41.3,26.7,0.3
0022400479,2025-01-04,2024-25,DET,MIN,119,105,1,0.484,0.425,47,33,26,20,12,17,115.1,116.0,0.47759999999999997,43.4,26.8,0.7,106.7,109.4,0.4506,45.0,24.7,0.5
0022400482,2025-01-04,2024-25,CHI,NYK,139,126,1,0.543,0.495,43,49,36,27,12,13,110.8,115.2,0.4328,46.8,29.5,0.5,118.9,107.3,0.5008999999999999,45.6,27.4,0.9
0022400484,2025-01-04,2024-25,SAS,DEN,111,122,0,0.394,0.435,58,58,28,32,12,7,111.8,106.5,0.4648,46.7,30.7,0.6,125.3,120.8,0.5145,45.9,34.5,0.6
0022400483,2025-01-04,2024-25,MIL,POR,102,105,0,0.432,0.482,43,55,25,21,11,17,110.8,110.1,0.4729,43.6,24.9,0.5,110.8,119.2,0.4685,43.8,24.5,0.3
0022400485,2025-01-04,2024-25,GSW,MEM,121,113,1,0.524,0.523,29,43,32,29,18,22,108.2,113.2,0.4354,43.9,27.7,0.3,127.0,118.4,0.46509999999999996,51.3,31.1,0.6
0022400478,2025-01-04,2024-25,BKN,PHI,94,123,0,0.415,0.512,39,50,22,31,22,17,103.5,111.7,0.42940000000000006,42.5,24.3,0.3,111.5,113.9,0.46299999999999997,38.6,21.5,0.6
0022400481,2025-01-04,2024-25,MIA,UTA,100,136,0,0.438,0.52,32,57,25,31,15,14,109.6,109.3,0.4739000000000001,42.5,24.7,0.5,112.9,124.3,0.4633999999999999,44.1,25.2,0.2
0022400489,2025-01-05,2024-25,WAS,NOP,98,110,0,0.427,0.411,46,49,25,26,15,11,112.8,118.7,0.4614000000000001,46.8,27.0,0.3,113.6,121.4,0.4575,40.9,27.5,0.1
0022400490,2025-01-05,2024-25,ORL,UTA,92,105,0,0.357,0.481,43,50,25,21,11,22,100.5,103.7,0.438,40.0,23.2,0.4,116.8,120.2,0.4766,46.0,26.2,0.3
0022400491,2025-01-05,2024-25,HOU,LAL,119,115,1,0.475,0.487,49,39,19,26,6,10,110.5,105.6,0.45949999999999996,46.6,20.8,0.7,112.3,108.8,0.4723,45.2,26.0,0.7
0022400488,2025-01-05,2024-25,CLE,CHA,115,105,1,0.478,0.418,41,48,29,19,12,15,125.0,110.3,0.4951,45.1,31.4,0.9,103.5,111.6,0.4288,47.2,24.9,0.1
0022400487,2025-01-05,2024-25,OKC,BOS,105,92,1,0.448,0.365,46,48,22,17,15,16,115.2,102.9,0.47620000000000007,44.3,26.6,1.0,116.9,103.9,0.47140000000000004,46.6,24.7,0.6
0022400492,2025-01-05,2024-25,GSW,SAC,99,129,0,0.457,0.517,35,43,22,31,22,15,111.3,115.4,0.4438000000000001,42.9,28.7,0.4,113.0,116.3,0.45200000000000007,45.1,26.4,0.4
0022400494,2025-01-06,2024-25,PHI,PHX,99,109,0,0.391,0.506,46,44,20,32,10,12,113.1,111.2,0.47070000000000006,38.9,22.8,0.7,110.0,115.5,0.4694,41.0,27.3,0.3
0022400493,2025-01-06,2024-25,DET,POR,118,115,1,0.447,0.533,45,38,23,32,14,16,115.0,115.4,0.4742,43.8,26.6,0.7,111.5,118.7,0.475,44.4,24.9,0.4
0022400497,2025-01-06,2024-25,TOR,MIL,104,128,0,0.451,0.573,35,46,27,37,15,21,108.5,122.5,0.46130000000000004,40.4,29.1,0.1,110.5,109.5,0.47350000000000003,42.8,25.8,0.5
0022400501,2025-01-06,2024-25,SAC,MIA,123,118,1,0.417,0.422,60,53,30,25,15,13,114.8,115.3,0.4635000000000001,44.4,27.1,0.4,108.2,112.5,0.4694999999999999,40.5,25.1,0.4
0022400498,2025-01-06,2024-25,CHI,SAS,114,110,1,0.431,0.463,47,49,25,31,13,17,114.7,117.0,0.4464,47.6,30.2,0.6,111.1,107.1,0.4524,48.4,30.3,0.5
0022400495,2025-01-06,2024-25,BKN,IND,99,113,0,0.418,0.506,51,35,23,22,14,10,101.0,110.5,0.42519999999999997,42.3,23.5,0.3,118.0,113.4,0.48869999999999997,45.9,30.3,0.7
0022400500,2025-01-06,2024-25,MIN,LAC,108,106,1,0.446,0.416,55,49,24,23,14,13,107.5,112.6,0.45289999999999997,43.5,24.9,0.4,110.4,109.3,0.47960000000000014,42.5,24.3,0.6
0022400499,2025-01-06,2024-25,MEM,DAL,119,104,1,0.455,0.408,55,50,24,25,13,15,124.8,118.6,0.4648999999999999,50.7,30.7,0.5,112.3,113.0,0.4699999999999999,42.2,23.3,0.4
0022400496,2025-01-06,2024-25,NYK,ORL,94,103,0,0.444,0.5,38,39,16,23,12,9,121.5,112.1,0.5039,46.0,28.1,0.8,98.8,102.8,0.42960000000000004,39.7,23.8,0.4
0022400507,2025-01-07,2024-25,DEN,BOS,106,118,0,0.46,0.5,39,41,22,30,16,11,124.5,119.0,0.5079999999999999,46.2,33.9,0.6,114.9,104.6,0.4649,45.8,23.8,0.5
0022400506,2025-01-07,2024-25,UTA,ATL,121,124,0,0.417,0.48,47,44,25,35,15,10,114.7,116.0,0.4689,47.6,25.3,0.4,118.7,120.4,0.47140000000000004,44.7,29.7,0.5
0022400503,2025-01-07,2024-25,WAS,HOU,112,135,0,0.461,0.515,43,49,21,31,18,10,112.1,118.2,0.45640000000000003,47.0,27.1,0.3,110.7,106.5,0.4582,46.5,20.4,0.7
0022400508,2025-01-07,2024-25,GSW,MIA,98,114,0,0.408,0.473,52,48,28,32,10,9,107.9,114.0,0.44189999999999996,42.7,27.0,0.4,107.6,112.3,0.4662,41.4,24.6,0.4
0022400502,2025-01-07,2024-25,CHA,PHX,115,104,1,0.388,0.424,59,42,23,27,11,11,102.7,112.2,0.41929999999999995,47.5,24.4,0.0,107.5,112.8,0.46720000000000006,41.7,26.9,0.3
0022400505,2025-01-07,2024-25,NOP,MIN,97,104,0,0.372,0.427,46,53,23,26,14,16,113.7,120.1,0.4516,41.5,27.9,0.2,107.7,114.0,0.4574999999999999,43.9,24.7,0.4
0022400504,2025-01-07,2024-25,DAL,LAL,118,97,1,0.523,0.453,44,33,29,20,10,10,108.4,111.6,0.45100000000000007,42.5,22.2,0.3,115.1,111.0,0.48260000000000003,43.8,26.9,0.7
0022400515,2025-01-08,2024-25,DEN,LAC,126,103,1,0.551,0.375,45,40,29,14,11,11,122.7,118.2,0.4999999999999999,46.1,32.6,0.6,111.2,108.1,0.4766,44.3,24.2,0.6
0022400510,2025-01-08,2024-25,IND,CHI,129,113,1,0.52,0.512,46,39,37,23,8,18,117.4,112.9,0.4887,45.1,29.2,0.7,115.2,118.5,0.4497,47.1,30.0,0.6
0022400511,2025-01-08,2024-25,NYK,TOR,112,98,1,0.477,0.494,43,33,24,25,12,16,117.6,111.7,0.4968,44.1,25.8,0.7,108.5,123.9,0.46179999999999993,39.7,28.9,0.1
0022400512,2025-01-08,2024-25,PHI,WAS,109,103,1,0.455,0.447,36,51,21,26,7,17,110.9,111.3,0.4584999999999999,39.3,22.7,0.6,113.5,120.5,0.46210000000000007,46.2,27.0,0.3
0022400516,2025-01-08,2024-25,MIL,SAS,121,105,1,0.478,0.368,57,46,26,24,10,9,111.5,108.6,0.4734,44.3,26.9,0.5,112.9,107.9,0.458,48.3,30.0,0.5
0022400509,2025-01-08,2024-25,CLE,OKC,129,122,1,0.522,0.533,40,38,36,35,15,13,125.2,108.6,0.4952,45.6,31.8,1.0,113.9,101.7,0.4755000000000001,43.7,25.9,1.0
0022400513,2025-01-08,2024-25,BKN,DET,98,113,0,0.384,0.523,38,42,24,30,15,13,100.8,108.8,0.425,43.9,23.3,0.3,116.9,114.6,0.476,44.0,26.2,0.8
0022400514,2025-01-08,2024-25,NOP,POR,100,119,0,0.444,0.545,41,44,19,24,17,13,113.0,118.6,0.44959999999999994,41.2,28.4,0.2,111.4,118.7,0.4771000000000001,44.6,25.6,0.4
